number	book	chapter	verse
1665	2	6	9
1666	2	6	10
1667	2	6	11
1668	2	6	12
1669	2	6	13
1670	2	6	14
1671	2	6	15
1672	2	6	16
1673	2	6	17
1674	2	6	18
1675	2	6	19
1676	2	6	20
1677	2	6	21
1678	2	6	22
1679	2	6	23
1680	2	6	24
1681	2	6	25
1682	2	6	26
1683	2	6	27
1684	2	6	28
1685	2	6	29
1686	2	6	30
1687	2	7	1
1688	2	7	2
1689	2	7	3
1690	2	7	4
1691	2	7	5
1692	2	7	6
1693	2	7	7
1694	2	7	8
1695	2	7	9
1696	2	7	10
1697	2	7	11
1698	2	7	12
1699	2	7	13
1700	2	7	14
1701	2	7	15
1702	2	7	16
1703	2	7	17
1704	2	7	18
1705	2	7	19
1706	2	7	20
1707	2	7	21
1708	2	7	22
1709	2	7	23
1710	2	7	24
1711	2	7	25
1712	2	7	26
1713	2	7	27
1714	2	7	28
1715	2	7	29
1716	2	8	1
1717	2	8	2
1718	2	8	3
1719	2	8	4
1720	2	8	5
1721	2	8	6
1722	2	8	7
1723	2	8	8
1724	2	8	9
1725	2	8	10
1726	2	8	11
1727	2	8	12
1728	2	8	13
1729	2	8	14
1730	2	8	15
1731	2	8	16
1732	2	8	17
1733	2	8	18
1734	2	8	19
1735	2	8	20
1736	2	8	21
1737	2	8	22
1738	2	8	23
1739	2	8	24
1740	2	8	25
1741	2	8	26
1742	2	8	27
1743	2	8	28
1744	2	9	1
1745	2	9	2
1746	2	9	3
1747	2	9	4
1748	2	9	5
1749	2	9	6
1750	2	9	7
1751	2	9	8
1752	2	9	9
1753	2	9	10
1754	2	9	11
1755	2	9	12
1756	2	9	13
1757	2	9	14
1758	2	9	15
1759	2	9	16
1760	2	9	17
1761	2	9	18
1762	2	9	19
1763	2	9	20
1764	2	9	21
1765	2	9	22
1766	2	9	23
1767	2	9	24
1768	2	9	25
1769	2	9	26
1770	2	9	27
1771	2	9	28
1772	2	9	29
1773	2	9	30
1774	2	9	31
1775	2	9	32
1776	2	9	33
1777	2	9	34
1778	2	9	35
1779	2	10	1
1780	2	10	2
1781	2	10	3
1782	2	10	4
1783	2	10	5
1784	2	10	6
1785	2	10	7
1786	2	10	8
1787	2	10	9
1788	2	10	10
1789	2	10	11
1790	2	10	12
1791	2	10	13
1792	2	10	14
1793	2	10	15
1794	2	10	16
1795	2	10	17
1796	2	10	18
1797	2	10	19
1798	2	10	20
1799	2	10	21
1800	2	10	22
1801	2	10	23
1802	2	10	24
1803	2	10	25
1804	2	10	26
1805	2	10	27
1806	2	10	28
1807	2	10	29
1808	2	11	1
1809	2	11	2
1810	2	11	3
1811	2	11	4
1812	2	11	5
1813	2	11	6
1814	2	11	7
1815	2	11	8
1816	2	11	9
1817	2	11	10
1818	2	12	1
1819	2	12	2
1820	2	12	3
1821	2	12	4
1822	2	12	5
1823	2	12	6
1824	2	12	7
1825	2	12	8
1826	2	12	9
1827	2	12	10
1828	2	12	11
1829	2	12	12
1830	2	12	13
1831	2	12	14
1832	2	12	15
1833	2	12	16
1834	2	12	17
1835	2	12	18
1836	2	12	19
1837	2	12	20
1838	2	12	21
1839	2	12	22
1840	2	12	23
1841	2	12	24
1842	2	12	25
1843	2	12	26
1844	2	12	27
1845	2	12	28
1846	2	12	29
1847	2	12	30
1848	2	12	31
1849	2	12	32
1850	2	12	33
1851	2	12	34
1852	2	12	35
1853	2	12	36
1854	2	12	37
1855	2	12	38
1856	2	12	39
1857	2	12	40
1858	2	12	41
1859	2	12	42
1860	2	12	43
1861	2	12	44
1862	2	12	45
1863	2	12	46
1864	2	12	47
1865	2	12	48
1866	2	12	49
1867	2	12	50
1868	2	12	51
1869	2	13	1
1870	2	13	2
1871	2	13	3
1872	2	13	4
1873	2	13	5
1874	2	13	6
1875	2	13	7
1876	2	13	8
1877	2	13	9
1878	2	13	10
1879	2	13	11
1880	2	13	12
1881	2	13	13
1882	2	13	14
1883	2	13	15
1884	2	13	16
1885	2	13	17
1886	2	13	18
1887	2	13	19
1888	2	13	20
1889	2	13	21
1890	2	13	22
1891	2	14	1
1892	2	14	2
1893	2	14	3
1894	2	14	4
1895	2	14	5
1896	2	14	6
1897	2	14	7
1898	2	14	8
1899	2	14	9
1900	2	14	10
1901	2	14	11
1902	2	14	12
1903	2	14	13
1904	2	14	14
1905	2	14	15
1906	2	14	16
1907	2	14	17
1908	2	14	18
1909	2	14	19
1910	2	14	20
1911	2	14	21
1912	2	14	22
1913	2	14	23
1914	2	14	24
1915	2	14	25
1916	2	14	26
1917	2	14	27
1918	2	14	28
1919	2	14	29
1920	2	14	30
1921	2	14	31
1922	2	15	1
1923	2	15	2
1924	2	15	3
1925	2	15	4
1926	2	15	5
1927	2	15	6
1928	2	15	7
1929	2	15	8
1930	2	15	9
1931	2	15	10
1932	2	15	11
1933	2	15	12
1934	2	15	13
1935	2	15	14
1936	2	15	15
1937	2	15	16
1938	2	15	17
1939	2	15	18
1940	2	15	19
1941	2	15	20
1942	2	15	21
1943	2	15	22
1944	2	15	23
1945	2	15	24
1946	2	15	25
1947	2	15	26
1948	2	15	27
1949	2	16	1
1950	2	16	2
1951	2	16	3
1952	2	16	4
1953	2	16	5
1954	2	16	6
1955	2	16	7
1956	2	16	8
1957	2	16	9
1958	2	16	10
1959	2	16	11
1960	2	16	12
1961	2	16	13
1962	2	16	14
1963	2	16	15
1964	2	16	16
1965	2	16	17
1966	2	16	18
1967	2	16	19
1968	2	16	20
1969	2	16	21
1970	2	16	22
1971	2	16	23
1972	2	16	24
1973	2	16	25
1974	2	16	26
1975	2	16	27
1976	2	16	28
1977	2	16	29
1978	2	16	30
1979	2	16	31
1980	2	16	32
1981	2	16	33
1982	2	16	34
1983	2	16	35
1984	2	16	36
1985	2	17	1
1986	2	17	2
1987	2	17	3
1988	2	17	4
1989	2	17	5
1990	2	17	6
1991	2	17	7
1992	2	17	8
1993	2	17	9
1994	2	17	10
1995	2	17	11
1996	2	17	12
1997	2	17	13
1998	2	17	14
1999	2	17	15
2000	2	17	16
2001	2	18	1
2002	2	18	2
2003	2	18	3
2004	2	18	4
2005	2	18	5
2006	2	18	6
2007	2	18	7
2008	2	18	8
2009	2	18	9
2010	2	18	10
2011	2	18	11
2012	2	18	12
2013	2	18	13
2014	2	18	14
2015	2	18	15
2016	2	18	16
2017	2	18	17
2018	2	18	18
2019	2	18	19
2020	2	18	20
2021	2	18	21
2022	2	18	22
2023	2	18	23
2024	2	18	24
2025	2	18	25
2026	2	18	26
2027	2	18	27
2028	2	19	1
2029	2	19	2
2030	2	19	3
2031	2	19	4
2032	2	19	5
2033	2	19	6
2034	2	19	7
2035	2	19	8
2036	2	19	9
2037	2	19	10
2038	2	19	11
2039	2	19	12
2040	2	19	13
2041	2	19	14
2042	2	19	15
2043	2	19	16
2044	2	19	17
2045	2	19	18
2046	2	19	19
2047	2	19	20
2048	2	19	21
2049	2	19	22
2050	2	19	23
2051	2	19	24
2052	2	19	25
2053	2	20	1
2054	2	20	2
2055	2	20	3
2056	2	20	4
2057	2	20	5
2058	2	20	6
2059	2	20	7
2060	2	20	8
2061	2	20	9
2062	2	20	10
2063	2	20	11
2064	2	20	12
2065	2	20	13
2066	2	20	14
2067	2	20	15
2068	2	20	16
2069	2	20	17
2070	2	20	18
2071	2	20	19
2072	2	20	20
2073	2	20	21
2074	2	20	22
2075	2	20	1
2076	2	20	24
2077	2	20	25
2078	2	20	26
2079	2	21	1
2080	2	21	2
2081	2	21	3
2082	2	21	4
2083	2	21	5
2084	2	21	6
2085	2	21	7
2086	2	21	8
2087	2	21	9
2088	2	21	10
2089	2	21	11
2090	2	21	12
2091	2	21	13
2092	2	21	14
2093	2	21	15
2094	2	21	16
2095	2	21	17
2096	2	21	18
2097	2	21	19
2098	2	21	20
2099	2	21	21
2100	2	21	22
2101	2	21	23
2102	2	21	24
2103	2	21	25
2104	2	21	26
2105	2	21	27
2106	2	21	28
2107	2	21	29
2108	2	21	30
2109	2	21	31
2110	2	21	32
2111	2	21	33
2112	2	21	34
2113	2	21	35
2114	2	21	36
2115	2	21	37
2116	2	22	1
2117	2	22	2
2118	2	22	3
2119	2	22	4
2120	2	22	5
2121	2	22	6
2122	2	22	7
2123	2	22	8
2124	2	22	9
2125	2	22	10
2126	2	22	11
2127	2	22	12
2128	2	22	13
2129	2	22	14
2130	2	22	15
2131	2	22	16
2132	2	22	17
2133	2	22	18
2134	2	22	19
2135	2	22	20
2136	2	22	21
2137	2	22	22
2138	2	22	23
2139	2	22	24
2140	2	22	25
2141	2	22	26
2142	2	22	27
2143	2	22	28
2144	2	22	29
2145	2	22	30
2146	2	23	1
2147	2	23	2
2148	2	23	3
2149	2	23	4
2150	2	23	5
2151	2	23	6
2152	2	23	7
2153	2	23	8
2154	2	23	9
2155	2	23	10
2156	2	23	11
2157	2	23	12
2158	2	23	13
2159	2	23	14
2160	2	23	15
2161	2	23	16
2162	2	23	17
2163	2	23	18
2164	2	23	19
2165	2	23	20
2166	2	23	21
2167	2	23	22
2168	2	23	23
2169	2	23	24
2170	2	23	25
2171	2	23	26
2172	2	23	27
2173	2	23	28
2174	2	23	29
2175	2	23	30
2176	2	23	31
2177	2	23	32
2178	2	23	33
2179	2	24	1
2180	2	24	2
2181	2	24	3
2182	2	24	4
2183	2	24	5
2184	2	24	6
2185	2	24	7
2186	2	24	8
2187	2	24	9
2188	2	24	10
2189	2	24	11
2190	2	24	12
2191	2	24	13
2192	2	24	14
2193	2	24	15
2194	2	24	16
2195	2	24	17
2196	2	24	18
2197	2	25	1
2198	2	25	2
2199	2	25	3
2200	2	25	4
2201	2	25	5
2202	2	25	6
2203	2	25	7
2204	2	25	8
2205	2	25	9
2206	2	25	10
2207	2	25	11
2208	2	25	12
2209	2	25	13
2210	2	25	14
2211	2	25	15
2212	2	25	16
2213	2	25	17
2214	2	25	18
2215	2	25	19
2216	2	25	20
2217	2	25	21
2218	2	25	22
2219	2	25	23
2220	2	25	24
2221	2	25	25
2222	2	25	26
2223	2	25	27
2224	2	25	28
2225	2	25	29
2226	2	25	30
2227	2	25	31
2228	2	25	32
2229	2	25	33
2230	2	25	34
2231	2	25	35
2232	2	25	36
2233	2	25	37
2234	2	25	38
2235	2	25	39
2236	2	25	40
2237	2	26	1
2238	2	26	2
2239	2	26	3
2240	2	26	4
2241	2	26	5
2242	2	26	6
2243	2	26	7
2244	2	26	8
2245	2	26	9
2246	2	26	10
2247	2	26	11
2248	2	26	12
2249	2	26	13
2250	2	26	14
2251	2	26	15
2252	2	26	16
2253	2	26	17
2254	2	26	18
2255	2	26	19
2256	2	26	20
2257	2	26	21
2258	2	26	22
2259	2	26	23
2260	2	26	24
2261	2	26	25
2262	2	26	26
2263	2	26	27
2264	2	26	28
2265	2	26	29
2266	2	26	30
2267	2	26	31
2268	2	26	32
2269	2	26	33
2270	2	26	34
2271	2	26	35
2272	2	26	36
2273	2	26	37
2274	2	27	1
2275	2	27	2
2276	2	27	3
2277	2	27	4
2278	2	27	5
2279	2	27	6
2280	2	27	7
2281	2	27	8
2282	2	27	9
2283	2	27	10
2284	2	27	11
2285	2	27	12
2286	2	27	13
2287	2	27	14
2288	2	27	15
2289	2	27	16
2290	2	27	17
2291	2	27	18
2292	2	27	19
2293	2	27	20
2294	2	27	21
2295	2	28	1
2296	2	28	2
2297	2	28	3
2298	2	28	4
2299	2	28	5
2300	2	28	6
2301	2	28	7
2302	2	28	8
2303	2	28	9
2304	2	28	10
2305	2	28	11
2306	2	28	12
2307	2	28	13
2308	2	28	14
2309	2	28	15
2310	2	28	16
2311	2	28	17
2312	2	28	18
2313	2	28	19
2314	2	28	20
2315	2	28	21
2316	2	28	22
2317	2	28	23
2318	2	28	24
2319	2	28	25
2320	2	28	26
2321	2	28	27
2322	2	28	28
2323	2	28	29
2324	2	28	30
2325	2	28	31
2326	2	28	32
2327	2	28	33
2328	2	28	34
2329	2	28	35
2330	2	28	36
2331	2	28	37
2332	2	28	38
2333	2	28	39
2334	2	28	40
2335	2	28	41
2336	2	28	42
2337	2	28	43
2338	2	29	1
2339	2	29	2
2340	2	29	3
2341	2	29	4
2342	2	29	5
2343	2	29	6
2344	2	29	7
2345	2	29	8
2346	2	29	9
2347	2	29	10
2348	2	29	11
2349	2	29	12
2350	2	29	13
2351	2	29	14
2352	2	29	15
2353	2	29	16
2354	2	29	17
2355	2	29	18
2356	2	29	19
2357	2	29	20
2358	2	29	21
2359	2	29	22
2360	2	29	23
2361	2	29	24
2362	2	29	25
2363	2	29	26
2364	2	29	27
2365	2	29	28
2366	2	29	29
2367	2	29	30
2368	2	29	31
2369	2	29	32
2370	2	29	33
2371	2	29	34
2372	2	29	35
2373	2	29	36
2374	2	29	37
2375	2	29	38
2376	2	29	39
2377	2	29	40
2378	2	29	41
2379	2	29	42
2380	2	29	43
2381	2	29	44
2382	2	29	45
2383	2	29	46
2384	2	30	1
2385	2	30	2
2386	2	30	3
2387	2	30	4
2388	2	30	5
2389	2	30	6
2390	2	30	7
2391	2	30	8
2392	2	30	9
2393	2	30	10
2394	2	30	11
2395	2	30	12
2396	2	30	13
2397	2	30	14
2398	2	30	15
2399	2	30	16
2400	2	30	17
2401	2	30	18
2402	2	30	19
2403	2	30	20
2404	2	30	21
2405	2	30	22
2406	2	30	23
2407	2	30	24
2408	2	30	25
2409	2	30	26
2410	2	30	27
2411	2	30	28
2412	2	30	29
2413	2	30	30
2414	2	30	31
2415	2	30	32
2416	2	30	33
2417	2	30	34
2418	2	30	35
2419	2	30	36
2420	2	30	37
2421	2	30	38
2422	2	31	1
2423	2	31	2
2424	2	31	3
2425	2	31	4
2426	2	31	5
2427	2	31	6
2428	2	31	7
2429	2	31	8
2430	2	31	9
2431	2	31	10
2432	2	31	11
2433	2	31	12
2434	2	31	13
2435	2	31	14
2436	2	31	15
2437	2	31	16
2438	2	31	17
2439	2	31	18
2440	2	32	1
2441	2	32	2
2442	2	32	3
2443	2	32	4
2444	2	32	5
2445	2	32	6
2446	2	32	7
2447	2	32	8
2448	2	32	9
2449	2	32	10
2450	2	32	11
2451	2	32	12
2452	2	32	13
2453	2	32	14
2454	2	32	15
2455	2	32	16
2456	2	32	17
2457	2	32	18
2458	2	32	19
2459	2	32	20
2460	2	32	21
2461	2	32	22
2462	2	32	23
2463	2	32	24
2464	2	32	25
2465	2	32	26
2466	2	32	27
2467	2	32	28
2468	2	32	29
2469	2	32	30
2470	2	32	31
2471	2	32	32
2472	2	32	33
2473	2	32	34
2474	2	32	35
2475	2	33	1
2476	2	33	2
2477	2	33	3
2478	2	33	4
2479	2	33	5
2480	2	33	6
2481	2	33	7
2482	2	33	8
2483	2	33	9
2484	2	33	10
2485	2	33	11
2486	2	33	12
2487	2	33	13
2488	2	33	14
2489	2	33	15
2490	2	33	16
2491	2	33	17
2492	2	33	18
2493	2	33	19
2494	2	33	20
2495	2	33	21
2496	2	33	22
2497	2	33	23
2498	2	34	1
2499	2	34	2
2500	2	34	3
2501	2	34	4
2502	2	34	5
2503	2	34	6
2504	2	34	7
2505	2	34	8
2506	2	34	9
2507	2	34	10
2508	2	34	11
2509	2	34	12
2510	2	34	13
2511	2	34	14
2512	2	34	15
2513	2	34	16
2514	2	34	17
2515	2	34	18
2516	2	34	19
2517	2	34	20
2518	2	34	21
2519	2	34	22
2520	2	34	23
2521	2	34	24
2522	2	34	25
2523	2	34	26
2524	2	34	27
2525	2	34	28
2526	2	34	29
2527	2	34	30
2528	2	34	31
2529	2	34	32
2530	2	34	33
2531	2	34	34
2532	2	34	35
2533	2	35	1
2534	2	35	2
2535	2	35	3
2536	2	35	4
2537	2	35	5
2538	2	35	6
2539	2	35	7
2540	2	35	8
2541	2	35	9
2542	2	35	10
2543	2	35	11
2544	2	35	12
2545	2	35	13
2546	2	35	14
2547	2	35	15
2548	2	35	16
2549	2	35	17
2550	2	35	18
2551	2	35	19
2552	2	35	20
2553	2	35	21
2554	2	35	22
2555	2	35	23
2556	2	35	24
2557	2	35	25
2558	2	35	26
2559	2	35	27
2560	2	35	28
2561	2	35	29
2562	2	35	30
2563	2	35	31
2564	2	35	32
2565	2	35	33
2566	2	35	34
2567	2	35	35
2568	2	36	1
2569	2	36	2
2570	2	36	3
2571	2	36	4
2572	2	36	5
2573	2	36	6
2574	2	36	7
2575	2	36	8
2576	2	36	9
2577	2	36	10
2578	2	36	11
2579	2	36	12
2580	2	36	13
2581	2	36	14
2582	2	36	15
2583	2	36	16
2584	2	36	17
2585	2	36	18
2586	2	36	19
2587	2	36	20
2588	2	36	21
2589	2	36	22
2590	2	36	23
2591	2	36	24
2592	2	36	25
2593	2	36	26
2594	2	36	27
2595	2	36	28
2596	2	36	29
2597	2	36	30
2598	2	36	31
2599	2	36	32
2600	2	36	33
2601	2	36	34
2602	2	36	35
2603	2	36	36
2604	2	36	37
2605	2	36	38
2606	2	37	1
2607	2	37	2
2608	2	37	3
2609	2	37	4
2610	2	37	5
2611	2	37	6
2612	2	37	7
2613	2	37	8
2614	2	37	9
2615	2	37	10
2616	2	37	11
2617	2	37	12
2618	2	37	13
2619	2	37	14
2620	2	37	15
2621	2	37	16
2622	2	37	17
2623	2	37	18
2624	2	37	19
2625	2	37	20
2626	2	37	21
2627	2	37	22
2628	2	37	23
2629	2	37	24
2630	2	37	25
2631	2	37	26
2632	2	37	27
2633	2	37	28
2634	2	37	29
2635	2	38	1
2636	2	38	2
2637	2	38	3
2638	2	38	4
2639	2	38	5
2640	2	38	6
2641	2	38	7
2642	2	38	8
2643	2	38	9
2644	2	38	10
2645	2	38	11
2646	2	38	12
2647	2	38	13
2648	2	38	14
2649	2	38	15
2650	2	38	16
2651	2	38	17
2652	2	38	18
2653	2	38	19
2654	2	38	20
2655	2	38	21
2656	2	38	22
2657	2	38	23
2658	2	38	24
2659	2	38	25
2660	2	38	26
2661	2	38	27
2662	2	38	28
2663	2	38	29
2664	2	38	30
2665	2	38	31
2666	2	39	1
2667	2	39	2
2668	2	39	3
2669	2	39	4
2670	2	39	5
2671	2	39	6
2672	2	39	7
2673	2	39	8
2674	2	39	9
2675	2	39	10
2676	2	39	11
2677	2	39	12
2678	2	39	13
2679	2	39	14
2680	2	39	15
2681	2	39	16
2682	2	39	17
2683	2	39	18
2684	2	39	19
2685	2	39	20
2686	2	39	21
2687	2	39	22
2688	2	39	23
2689	2	39	24
2690	2	39	25
2691	2	39	26
2692	2	39	27
2693	2	39	28
2694	2	39	29
2695	2	39	30
2696	2	39	31
2697	2	39	32
2698	2	39	33
2699	2	39	34
2700	2	39	35
2701	2	39	36
2702	2	39	37
2703	2	39	38
2704	2	39	39
2705	2	39	40
2706	2	39	41
2707	2	39	42
2708	2	39	43
2709	2	40	1
2710	2	40	2
2711	2	40	3
2712	2	40	4
2713	2	40	5
2714	2	40	6
2715	2	40	7
2716	2	40	8
2717	2	40	9
2718	2	40	10
2719	2	40	11
2720	2	40	12
2721	2	40	13
2722	2	40	14
2723	2	40	15
2724	2	40	16
2725	2	40	17
2726	2	40	18
2727	2	40	19
2728	2	40	20
2729	2	40	21
2730	2	40	22
2731	2	40	23
2732	2	40	24
2733	2	40	25
2734	2	40	26
2735	2	40	27
2736	2	40	28
2737	2	40	29
2738	2	40	30
2739	2	40	31
2740	2	40	32
2741	2	40	33
2742	2	40	34
2743	2	40	35
2744	2	40	36
2745	2	40	37
2746	2	40	38
2747	3	1	1
2748	3	1	2
2749	3	1	3
2750	3	1	4
2751	3	1	5
2752	3	1	6
2753	3	1	7
2754	3	1	8
2755	3	1	9
2756	3	1	10
2757	3	1	11
2758	3	1	12
2759	3	1	13
2760	3	1	14
2761	3	1	15
2762	3	1	16
2763	3	1	17
2764	3	2	1
2765	3	2	2
2766	3	2	3
2767	3	2	4
2768	3	2	5
2769	3	2	6
2770	3	2	7
2771	3	2	8
2772	3	2	9
2773	3	2	10
2774	3	2	11
2775	3	2	12
2776	3	2	13
2777	3	2	14
2778	3	2	15
2779	3	2	16
2780	3	3	1
2781	3	3	2
2782	3	3	3
2783	3	3	4
2784	3	3	5
2785	3	3	6
2786	3	3	7
2787	3	3	8
2788	3	3	9
2789	3	3	10
2790	3	3	11
2791	3	3	12
2792	3	3	13
2793	3	3	14
2794	3	3	15
2795	3	3	16
2796	3	3	17
2797	3	4	1
2798	3	4	2
2799	3	4	3
2800	3	4	4
2801	3	4	5
2802	3	4	6
2803	3	4	7
2804	3	4	8
2805	3	4	9
2806	3	4	10
2807	3	4	11
2808	3	4	12
2809	3	4	13
2810	3	4	14
2811	3	4	15
2812	3	4	16
2813	3	4	17
2814	3	4	18
2815	3	4	19
2816	3	4	20
2817	3	4	21
2818	3	4	22
2819	3	4	23
2820	3	4	24
2821	3	4	25
2822	3	4	26
2823	3	4	27
2824	3	4	28
2825	3	4	29
2826	3	4	30
2827	3	4	31
2828	3	4	32
2829	3	4	33
2830	3	4	34
2831	3	4	35
2832	3	5	1
2833	3	5	2
2834	3	5	3
2835	3	5	4
2836	3	5	5
2837	3	5	6
2838	3	5	7
2839	3	5	8
2840	3	5	9
2841	3	5	10
2842	3	5	11
2843	3	5	12
2844	3	5	13
2845	3	5	14
2846	3	5	15
2847	3	5	16
2848	3	5	17
2849	3	5	18
2850	3	5	19
2851	3	5	20
2852	3	5	21
2853	3	5	22
2854	3	5	23
2855	3	5	24
2856	3	5	25
2857	3	5	26
2858	3	6	1
2859	3	6	2
2860	3	6	3
2861	3	6	4
2862	3	6	5
2863	3	6	6
2864	3	6	7
2865	3	6	8
2866	3	6	9
2867	3	6	10
2868	3	6	11
2869	3	6	12
2870	3	6	13
2871	3	6	14
2872	3	6	15
2873	3	6	16
2874	3	6	17
2875	3	6	18
2876	3	6	19
2877	3	6	20
2878	3	6	21
2879	3	6	22
2880	3	6	23
2881	3	7	1
2882	3	7	2
2883	3	7	3
2884	3	7	4
2885	3	7	5
2886	3	7	6
2887	3	7	7
2888	3	7	8
2889	3	7	9
2890	3	7	10
2891	3	7	11
2892	3	7	12
2893	3	7	13
2894	3	7	14
2895	3	7	15
2896	3	7	16
2897	3	7	17
2898	3	7	18
2899	3	7	19
2900	3	7	20
2901	3	7	21
2902	3	7	22
2903	3	7	23
2904	3	7	24
2905	3	7	25
2906	3	7	26
2907	3	7	27
2908	3	7	28
2909	3	7	29
2910	3	7	30
2911	3	7	31
2912	3	7	32
2913	3	7	33
2914	3	7	34
2915	3	7	35
2916	3	7	36
2917	3	7	37
2918	3	7	38
2919	3	8	1
2920	3	8	2
2921	3	8	3
2922	3	8	4
2923	3	8	5
2924	3	8	6
2925	3	8	7
2926	3	8	8
2927	3	8	9
2928	3	8	10
2929	3	8	11
2930	3	8	12
2931	3	8	13
2932	3	8	14
2933	3	8	15
2934	3	8	16
2935	3	8	17
2936	3	8	18
2937	3	8	19
2938	3	8	20
2939	3	8	21
2940	3	8	22
2941	3	8	23
2942	3	8	24
2943	3	8	25
2944	3	8	26
2945	3	8	27
2946	3	8	28
2947	3	8	29
2948	3	8	30
2949	3	8	31
2950	3	8	32
2951	3	8	33
2952	3	8	34
2953	3	8	35
2954	3	8	36
2955	3	9	1
2956	3	9	2
2957	3	9	3
2958	3	9	4
2959	3	9	5
2960	3	9	6
2961	3	9	7
2962	3	9	8
2963	3	9	9
2964	3	9	10
2965	3	9	11
2966	3	9	12
2967	3	9	13
2968	3	9	14
2969	3	9	15
2970	3	9	16
2971	3	9	17
2972	3	9	18
2973	3	9	19
2974	3	9	20
2975	3	9	21
2976	3	9	22
2977	3	9	23
2978	3	9	24
2979	3	10	1
2980	3	10	2
2981	3	10	3
2982	3	10	4
2983	3	10	5
2984	3	10	6
2985	3	10	7
2986	3	10	8
2987	3	10	9
2988	3	10	10
2989	3	10	11
2990	3	10	12
2991	3	10	13
2992	3	10	14
2993	3	10	15
2994	3	10	16
2995	3	10	17
2996	3	10	18
2997	3	10	19
2998	3	10	20
2999	3	11	1
3000	3	11	2
3001	3	11	3
3002	3	11	4
3003	3	11	5
3004	3	11	6
3005	3	11	7
3006	3	11	8
3007	3	11	9
3008	3	11	10
3009	3	11	11
3010	3	11	12
3011	3	11	13
3012	3	11	14
3013	3	11	15
3014	3	11	16
3015	3	11	17
3016	3	11	18
3017	3	11	19
3018	3	11	20
3019	3	11	21
3020	3	11	22
3021	3	11	23
3022	3	11	24
3023	3	11	25
3024	3	11	26
3025	3	11	27
3026	3	11	28
3027	3	11	29
3028	3	11	30
3029	3	11	31
3030	3	11	32
3031	3	11	33
3032	3	11	34
3033	3	11	35
3034	3	11	36
3035	3	11	37
3036	3	11	38
3037	3	11	39
3038	3	11	40
3039	3	11	41
3040	3	11	42
3041	3	11	43
3042	3	11	44
3043	3	11	45
3044	3	11	46
3045	3	11	47
3046	3	12	1
3047	3	12	2
3048	3	12	3
3049	3	12	4
3050	3	12	5
3051	3	12	6
3052	3	12	7
3053	3	12	8
3054	3	13	1
3055	3	13	2
3056	3	13	3
3057	3	13	4
3058	3	13	5
3059	3	13	6
3060	3	13	7
3061	3	13	8
3062	3	13	9
3063	3	13	10
3064	3	13	11
3065	3	13	12
3066	3	13	13
3067	3	13	14
3068	3	13	15
3069	3	13	16
3070	3	13	17
3071	3	13	18
3072	3	13	19
3073	3	13	20
3074	3	13	21
3075	3	13	22
3076	3	13	23
3077	3	13	24
3078	3	13	25
3079	3	13	26
3080	3	13	27
3081	3	13	28
3082	3	13	29
3083	3	13	30
3084	3	13	31
3085	3	13	32
3086	3	13	33
3087	3	13	34
3088	3	13	35
3089	3	13	36
3090	3	13	37
3091	3	13	38
3092	3	13	39
3093	3	13	40
3094	3	13	41
3095	3	13	42
3096	3	13	43
3097	3	13	44
3098	3	13	45
3099	3	13	46
3100	3	13	47
3101	3	13	48
3102	3	13	49
3103	3	13	50
3104	3	13	51
3105	3	13	52
3106	3	13	53
3107	3	13	54
3108	3	13	55
3109	3	13	56
3110	3	13	57
3111	3	13	58
3112	3	13	59
3113	3	14	1
3114	3	14	2
3115	3	14	3
3116	3	14	4
3117	3	14	5
3118	3	14	6
3119	3	14	7
3120	3	14	8
3121	3	14	9
3122	3	14	10
3123	3	14	11
3124	3	14	12
3125	3	14	13
3126	3	14	14
3127	3	14	15
3128	3	14	16
3129	3	14	17
3130	3	14	18
3131	3	14	19
3132	3	14	20
3133	3	14	21
3134	3	14	22
3135	3	14	23
3136	3	14	24
3137	3	14	25
3138	3	14	26
3139	3	14	27
3140	3	14	28
3141	3	14	29
3142	3	14	30
3143	3	14	31
3144	3	14	32
3145	3	14	33
3146	3	14	34
3147	3	14	35
3148	3	14	36
3149	3	14	37
3150	3	14	38
3151	3	14	39
3152	3	14	40
3153	3	14	41
3154	3	14	42
3155	3	14	43
3156	3	14	44
3157	3	14	45
3158	3	14	46
3159	3	14	47
3160	3	14	48
3161	3	14	49
3162	3	14	50
3163	3	14	51
3164	3	14	52
3165	3	14	53
3166	3	14	54
3167	3	14	55
3168	3	14	56
3169	3	14	57
3170	3	15	1
3171	3	15	2
3172	3	15	3
3173	3	15	4
3174	3	15	5
3175	3	15	6
3176	3	15	7
3177	3	15	8
3178	3	15	9
3179	3	15	10
3180	3	15	11
3181	3	15	12
3182	3	15	13
3183	3	15	14
3184	3	15	15
3185	3	15	16
3186	3	15	17
3187	3	15	18
3188	3	15	19
3189	3	15	20
3190	3	15	21
3191	3	15	22
3192	3	15	23
3193	3	15	24
3194	3	15	25
3195	3	15	26
3196	3	15	27
3197	3	15	28
3198	3	15	29
3199	3	15	30
3200	3	15	31
3201	3	15	32
3202	3	15	33
3203	3	16	1
3204	3	16	2
3205	3	16	3
3206	3	16	4
3207	3	16	5
3208	3	16	6
3209	3	16	7
3210	3	16	8
3211	3	16	9
3212	3	16	10
3213	3	16	11
3214	3	16	12
3215	3	16	13
3216	3	16	14
3217	3	16	15
3218	3	16	16
